parent_asin,date_first_available,title,description,filename,main_category,categories,store,average_rating,rating_number,price
B0BTWJVF4K,2023-02-04,Adjustable Blackout Sleeping Mask,"This adjustable sleeping mask is suitable to everyone. The soft polyester material and thick padding is smooth, comfortable, and completely light-canceling to ensure a goodnight sleep.",meta_Health_and_Household,Health & Personal Care,"['Health & Household', 'Health Care', 'Sleep & Snoring', 'Sleeping Masks']",Generic,5.0,3.0,12.99
B082W3M9CN,2023-02-24,"Lutos Unisex Adult Leg Warmers,Winter Warm Leg Warmers Knitted Crochet Long Socks Stockings for Party Sports Black","""lotus.flower"" ——this is a shop for Women Clothing, Just remember to add “lotus.flower” or“Lutos”in front of the product you are searching for, we will give you everything you want! you can find Shirt, Coats, Dress,Shoe,Cardigan,Sweatshirts, Pullover,Hoodie,Blouse in this shop.
✨✨✨
-----You may ask-----
1.Q：How long will the delivery take?
A:Standard shipping usually take 12-20 days,express shipping usually take 5-7 days,you can contact us if there's any problem.
2. Q：What should i care when washing it??
A：Just wash with cold water and line dry.
3Q：What should i do if the product have some problems?
A：Please feel free to contact us, we promise that we will reply your email in 24 hours in order to solve your problems.
-----Detail-----
Feature:
100% Brand New And High Quality
Material:Acrylic
For adult
Color:Back,Yellow,LightGreen,Orange,Coffee,Gray,Blue,Red,Green,White,HotPink
Item can keep warming, protect your legs
It is very warm and the design is keep up with the fashion
The necessary accessory for the winter season when you go outside
Length:41cm/17.3""
Package Content:1Pair Warmer Leg Stockings",meta_Clothing_Shoes_and_Jewelry,AMAZON FASHION,"['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Socks & Hosiery', 'Leg Warmers']",Lutos,4.5,4.0,
B0C57KQV7Y,2023-01-01,"Mountain Warehouse Junior Shorty Wetsuit-2.5mm, Neoprene Kids Wetsuit","An essential piece of kit for your water babies, the Mountain Warehouse Junior Shorty Wetsuit will keep their core warm and protected when in open waters. Designed in 2.5mm thick neoprene fabric, the suit has flat seams and is designed to be close fitting to prevent chafing when they’re active. The suit is contour sculpted and had an easy glide zip, making it easier for them to dress and undress themselves. With an internal key pocket, their locker keys for the beach hut will be secure, enabling the Shorty Wetsuit to provide them with warmth and comfort whilst you relax. Neoprene Fabric - 2.5mm neoprene fabric Perfect wetsuit material as it retains your body heat but also allows freedom of movement Flat Seams - Helps prevent chafing and provides extra comfort Contour Fit - Sculpted contour style for close fit and added comfort Key Pocket - An internal key pocket ensures your key is kept close and safe at all times Adjustable Neck Closure - Adjustable fit around the neck Easy Glide Zip - Extended zip pull and easy glide technology Use - this wetsuit is suitable for bodyboarding & surfing, however should not be used for long distance swimming or triathlons Ref: 021517",meta_Sports_and_Outdoors,Sports & Outdoors,"['Sports & Outdoors', 'Sports', 'Water Sports', 'Diving & Snorkeling', 'Diving Suits', 'Wetsuits', 'Shorty Suits']",Mountain Warehouse,4.7,1431.0,33.99
B0BTY31BKF,2023-02-04,"CHOKIT Premium 100% Waterproof Mattress Protector Breathable 3D Air Fabric Mattress Pad Cooling Smooth Mattress Cover Noiseless Protection Fitted 8""-21"" Vinyl Free (Queen 60""x80"")","Time is precious!1/3 of our life time we stays on the bed.So we should choose good and comfortable mattress protector for our sleeping bed.CHOKIT is specilzing in the mamufacture of home bedding products, It is our aim to provide a better and healthy sleeping environment for you and your family.If You Have Any Stories or Suggestions that Want to Share with Us,Please Contact Us on Amazon.If you aren’t happy, let us know and we’ll fix the problem right away. Queen Size 60""x80""x18"" ITEM FEATURES 1.100% WATERPROOF: Waterproof characteristics should be a must for a mattress protector. We all know that there are different protectors using different kinds of material. Perhaps you have bought the cheap protector with crinkly plastic sound when you sleep on it.Our mattress protector use high quality TPU which is Vinyl Free,and 100% waterproof protection locks out spills, urine, perspiration, sweat, and other body fluids.Our mattress cover not only keep your mattress free of stains, but also prevent exposure to dust,offering sweet nights without runny eyes or stuffy noses. 2.SOFT&COMFORTABLE:Covered with 3D Air Fabric Material, our mattress cover is more breathable.TPU backing ensures that it is waterproof, the soft air fabric will not make you hear a plastic noise when you move during the night and provides you with unparalleled comfort.A great investment for your expensive mattress. EASY CARE &WASH.Machine washable. Caution: -Do not iron. -Do not use any solvents or bleach in the detergent. -Machine wash on cold and tumble dry on low.",meta_Home_and_Kitchen,Amazon Home,"['Home & Kitchen', 'Bedding', 'Mattress Protectors & Encasements', 'Mattress Protectors']",CHOKIT,4.8,25.0,
B0C2DHWWCG,2023-04-13,Pair of Replacement Keys for Sears XCargo Karrite SportRack Carriers Cut to Code 2802 Thru 3024 (2856),"Replacement keys for Sears Xcargo, Karrite SportRack Carriers cut to fit the code stamped on your key or lock. Replace lost or stolen keys or just have extra spares to have on hand.",meta_Tools_and_Home_Improvement,Automotive,"['Tools & Home Improvement', 'Hardware']",Generic,1.9,17.0,16.95
B088LV15YN,2023-10-07,Women's Nintendo Animal Crossing Character Lineup T-Shirt,"Kick it old school with this Nintendo Animal Crossing style! Pop open an issue of Nintendo Power, enter that cheat code, enjoy infinite lives, and look great doing it!",meta_Clothing_Shoes_and_Jewelry,AMAZON FASHION,"['Clothing, Shoes & Jewelry', 'Novelty & More', 'Clothing', 'Novelty', 'Women', 'Tops & Tees', 'T-Shirts']",Fifth Sun,3.4,4.0,
B0BSNZ65G5,2023-05-02,"Modern Deta Oversized 51"" Coffee Table - Clear Glass with Polished Stainless Steel Base","The Deta Coffee Table is simply perfect in execution. The thick clear tempered glass top is supported by an equally thick stainless steel base that forms a rhombus shaped opening below. The base features a thin strip down the middle similar to a racing stripe, which is probably why it looks so sleek. Pair it with the matching end table for a a clean, modern vignette that will be the star of any contemporary living room!",meta_Home_and_Kitchen,Amazon Home,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Tables', 'Coffee Tables']",Zuri,4.0,6.0,628.95
B0BZPKXXKM,2023-05-12,"KHAWY Tesla Model 3 Sunshade Roof, Sunroof Roof Sunshade for Tesla Model 3 Accessories 2023-2019, Beige","KHAWY Tesla Model 3 Sunshade Roof, Sunroof Roof Sunshade for Tesla Model 3 Accessories 2023-2019, Beige, KHAWY ??? ?? 3 ?? ??? ??, ??? ?? 3 ???? 2023-2019? ??? ?? ?? ???, ???, KHAWY Tesla ?? 3 ????,????????????? 3 ?? 2023-2019,??, KHAWY Tesla Model 3 - Parasol para techo corredizo para Tesla Model 3, accesorios 2023-2019, beige, KHAWY Tesla Model 3 ????,??????? ??? Tesla Model 3 ?? 2023-2019,??, KHAWY Protetor solar Tesla Model 3, teto solar para acessórios Tesla Model 3 2023-2019, bege, KHAWY ???? ??? 3 ?? ?????, ?? ??? ??? ???? ?????? ???? ??? 3 2023-2019, ??', ???? ???? ??? ???? ????? 3? ???? ??? ??????? ???? ????? 3 2023-2019? ???, KHAWY Tesla Model 3 Sonnenschutz Dach Sonnendach Sonnenschutz für Tesla Model 3 Zubehör 2023-2019, Beige",meta_Automotive,Automotive,"['Automotive', 'Replacement Parts', 'Body & Trim', 'Body', 'Sunroofs']",KHAWY,2.0,2.0,
B0BRGRDLZQ,2023-01-01,"May Chen Case Compatible for 13.5"" Microsoft Surface Laptop 5/4/3 with Metal Palm Rest Model 1951/1868, Plastic Hard Shell Case with Screen Protector + Keyboard cover + Dust plug, Luxury Lotus Flowers","May Chen Plastic Hard Shell Case with Screen Protector & Keyboard cover & Dust plug
Designed
ONLY
to be compatible with 13.5 inch Microsoft Surface Laptop 3/4/5 with Metal Keyboard & Metal Palm Rest !!  Laptop 5 ( 2022 Release ) Laptop 4 ( 2021 Release ) Model: 1951 Laptop 3 ( 2019 Relase ) Model: 1868
Please verify your Surface laptop model number before placing order!
It does NOT fit other Microsoft Surface Computer models:
13.5-inch Microsoft Surface Laptop 5 / 4 / 3 / 2 / 1 Gen with Alcantara Keyboard !! 13.5-inch Microsoft Surface Book / Surface Book 2 Computer 15-inch Microsoft Surface Laptop 3 / 4 / 5 15.6-inch Microsoft Surface Book 2 Computer 12.4-inch Microsoft Surface Laptop GO 1/2
Package including:
1x Hard Shell case + 1x Screen Protector + 1x Keyboard cover + 1x Dust plug",meta_Electronics,Cell Phones & Accessories,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves', 'Hard Shell Cases']",May Chen,4.4,88.0,26.99
B0B187LZHV,2023-05-17,"Dress Sneakers,Men Good Arch Support Easy to Put On Work Shoes Breathable and Light Nonslip Shoes Outdoors Comfy Sneakers","Style:
dresses for women white lace dress maxi dresses for women summer sleeveless maxi dresses for women tight dress white maxi dresses for women cute summer dresses for women african print dresses for women winter dress sunflower dresses for women girls maxi dress black maxi dresses for women fall dresses for women jean dress red dresses for girls swing dress for women short sleeve maxi dress flare dress leopard dresses for women fringe dress plaid dress for women jean
cute valentinedresses valentineball dresses xmas outfits valentinedress up white valentinedress black valentinedress valentinedance dresses valentineparty clothes valentinegowns gold valentinedress ladies valentineoutfits work valentineparty dress valentineparty tops valentinewear long valentinedresses valentinedinner dress prom dresses wedding dresses formal dresses bridesmaid dresses cocktail dresses homecoming dresses graduation dress
bodycon dress bodycon dresses for women bodycon dresses for women party bodycon dresses for women party night sexy bodycon dress long sleeve bodycon dress for women bodycon dress black bodycon dress ankle length bodycon dress animal print bodycon dress african print bodycon dress applique bodycon dress and jacket bodycon dress blue bodycon dress bandage bodycon dress backless bodycon dress black long sleeve lace bodycon dress bodycon dress casual bodycon dress club wear bodycon dress club womens dresses with pockets plus size womens dresses with pockets and sleeves womens dresses with pockets and sleeves womens dresses plus size womens dresses with pockets sumner womens dresses with pockets autumn womens dresses with pockets for work autumn dresses for women casual with sleeves autumn dresses for women dresses for women casual party long dresses for women casual petite long dresses with pockets for women formal long dresses with pockets for women casual long dresses for women plus size casual long",meta_Clothing_Shoes_and_Jewelry,AMAZON FASHION,"['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Athletic', 'Walking']",SGAOGEW,2.8,52.0,
B0C7QQBXWX,2023-06-12,Banded mens Redzone 2.0 Breathable Insulated Wader,"Years of hunting experience coupled with first-to-market product innovation led us to raise the standard in breathable hunting waders. We forever changed the game with the launch of our line of ; Breathable Waders in 2012. Heralded for superior comfort and trusted for all-conditions performance. Now, through our relentless pursuit of perfection, we raised the bar even higher. From ; to ; 2. 0, we made the best wader even better. More comfort, more performance, more feature-packed details and more durable than ever. The ; 2. 0 line of waders are the most technologically advanced waders in waterfowl. And, it s not even close. Featuring the latest in cutting-edge fabric and seam technologies and improvements from top-to-bottom. You re in for the best wading experience of your life. Features: RZ-CLINCHFIT STRAP SYSTEM with over-the-boot, removable protective pant connects with an easy-to-use built-in belt system, eliminating stitching, to provide long-lasting durability and sensational comfort. Reconfigured anatomical seam mapping mirrors body movement, dramatically reducing seam fatigue GO-FLATSEAM assembly with single stitch design provides an ultra-smooth, lay-flat surface to securely seat waterproof taping while reducing the total seam stitch-count by over 50% RZ-TRACTION Boot is anatomically molded to match foot movement with a unique deep-fluted traction pattern that grips, flexes, and responds for maximum traction and stability GO3-LAYER fabric construction is lightweight and provides superior durability and performance SHEDS Waterproof Breathable Technology HARS Insulation Technology (with insulated models) 1600 gram Thinsulate Insulated Boot Mobility-enhancing articulated knee design al",meta_Sports_and_Outdoors,AMAZON FASHION,"['Sports & Outdoors', 'Hunting & Fishing', 'Fishing', 'Accessories', 'Fishing Boot & Wader Bags']",Banded,4.8,6.0,
B0C67PSGMF,2023-05-24,YOKI Women's Espadrille Wedge Sandal,"YOKI-CARDI-20 Women’s Open Toe Platform Espadrille Sandal, Open Round Toe, Suede Ruffle Upper Straps, With A High Ankle Velcro Strap Buckle Closure, 2” Low Espadrille Platform Height. These Sandals Will Give You That Summer Vibe And Look, As They Can Brilliantly Compliment All Of Your Favorite Summer Outfits. Features Wide And Durable Straps, Along With A Cushioned Footbed For A Reliable Support And Amazing Feel.",meta_Clothing_Shoes_and_Jewelry,AMAZON FASHION,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Sandals', 'Platforms & Wedges']",YOKI,3.9,13.0,28.69
